ID;Documento;Grupos de Documentos;Conteúdo de Citação;Códigos;Bloco temático;Tema principal
66:08:00;Seis anos depois, atingidos pela Vale denunciam violação de direitos e reafirmam luta;Guaicuy;Também foram entrevistados para a reportagem o diretor do Instituto Guaicuy, Marcus Vinicius Polignano e Marina Oliveira, integrante do Movimento pela Soberania Popular na Mineração (MAM). O diretor aproveitou para relembrar como o rompimento foi capaz de destruir, em poucos minutos, além de tantas vidas, o modo de produção, a cultura e uma bacia hidrográfica inteira. “Esse desastre-crime destroçou uma organização tanto ambiental quanto social e econômica que existe nesse território”. Já Marina, que também é atingida e acompanha desde o primeiro dia os desafios de quem sofre na pele as consequências do rompimento, reafirmou o absurdo que é a mineradora ré ter tanto poder de ação e decisão no processo de reparação. “A Vale ter ficado responsável pela reparação socioambiental é uma incoerência. Como a gente delega a reparação ambiental para empresa ré, que causou o crime, que tem histórico com fraude ambiental? Na medida que ela diz que repara, ela está produzindo provas a favor dela, ela está inclusive tendo acesso a uma dimensão de danos que a gente vai sequer dimensionar. Isso é muito grave”.;3 - Meio Socioeconômico: 3.4 - Alteração de Renda;3 - Meio Socioeconômico; 3.4 - Alteração de Renda
66:08:00;Seis anos depois, atingidos pela Vale denunciam violação de direitos e reafirmam luta;Guaicuy;Também foram entrevistados para a reportagem o diretor do Instituto Guaicuy, Marcus Vinicius Polignano e Marina Oliveira, integrante do Movimento pela Soberania Popular na Mineração (MAM). O diretor aproveitou para relembrar como o rompimento foi capaz de destruir, em poucos minutos, além de tantas vidas, o modo de produção, a cultura e uma bacia hidrográfica inteira. “Esse desastre-crime destroçou uma organização tanto ambiental quanto social e econômica que existe nesse território”. Já Marina, que também é atingida e acompanha desde o primeiro dia os desafios de quem sofre na pele as consequências do rompimento, reafirmou o absurdo que é a mineradora ré ter tanto poder de ação e decisão no processo de reparação. “A Vale ter ficado responsável pela reparação socioambiental é uma incoerência. Como a gente delega a reparação ambiental para empresa ré, que causou o crime, que tem histórico com fraude ambiental? Na medida que ela diz que repara, ela está produzindo provas a favor dela, ela está inclusive tendo acesso a uma dimensão de danos que a gente vai sequer dimensionar. Isso é muito grave”.;3 - Meio Socioeconômico: 3.5 - Patrimônio Cultural (Material e Imaterial);3 - Meio Socioeconômico; 3.5 - Patrimônio Cultural (Material e Imaterial)
67:01:00;STF encerra ação que tentava anular Acordo de Reparação;NACAB;O Supremo Tribunal Federal (STF) rejeitou o recurso apresentado por partidos e movimentos sociais na ADPF 790, ação que pedia a anulação do Acordo Judicial em resposta ao rompimento da barragem da Vale em Brumadinho.??Os autores da ação alegavam que o Acordo foi celebrado sem a participação efetiva das pessoas atingidas, o que violaria diversos preceitos fundamentais — como o devido processo legal, o direito à consulta prévia e a dignidade da pessoa humana. Argumentavam ainda que, diante da gravidade e da extensão do desastre-crime, a assinatura de um acordo nessas condições configuraria uma violação constitucional grave.??O julgamento do recurso, que buscava retomar a ação interrompida, ocorreu somente quatro anos após sua proposição.??O que decidiu o STF??O ministro relator André Mendonça entendeu que a ADPF (Arguição de Descumprimento de Preceito Fundamental) não era o instrumento jurídico adequado para contestar o acordo, por existirem outros meios processuais mais apropriados para tratar do assunto — o que, no direito, é conhecido como “princípio da subsidiariedade”.??Mendonça também reforçou que a ADPF não pode ser usada como uma sequência para outro recurso ou como tentativa de reabrir casos já julgados, evitando assim sua banalização. Os demais ministros acompanharam o voto do relator, e o julgamento reafirmou a decisão anterior, negando definitivamente o prosseguimento da ação.??Com isso, o STF deu como encerrada a possibilidade de usar a ADPF para contestar o acordo, que segue em vigência plena desde fevereiro de 2021.??Dois desastres-crime, uma mesma empresa?A decisão do STF no caso do rompimento em Brumadinho se soma à que recentemente confirmou a homologação da repactuação do Acordo do Rio Doce, firmado após o rompimento da barragem de Mariana. Ambos eventos, os maiores da história socioambiental do Brasil, têm a Vale no centro da responsabilidade e foram marcados por acordos questionados pela exclusão das pessoas atingidas.??Analisar esses casos em conjunto é essencial para entender os limites do atual modelo de reparação e o papel do Judiciário diante de violações de direitos humanos e socioambientais em larga escala.;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
68:01:00;Suspensão de ações individuais por indenizações é revista após recurso da Vale;Guaicuy;O desembargador André Leite Praça publicou decisão na segunda-feira (7) na qual concorda em partes com recurso movido pela Vale em relação às indenizações das pessoas atingidas pelo desastre-crime de Brumadinho. A mineradora solicitou na justiça que as ações individuais por indenizações não fossem suspensas, como determinou em 28 de fevereiro o juiz Murilo Silvio de Abreu.??Leite Praça determinou que as ações individuais sobre “abalo à saúde mental” e sobre “ressarcimento de despesas médicas/medicamentosas”, independentemente do estágio  processual em que se encontrem, não sejam afetadas pela ordem de suspensão. Ou seja, a partir de agora, até a decisão final do Tribunal de Justiça, essas ações seguem normalmente seu curso.??No recurso, a Vale afirmou que as ações de indenização por questões de saúde mental só podem ser individuais, não cabendo na lógica da resolução coletiva. Isso se dá, na visão da mineradora, porque cada indivíduo tem que provar sozinho os danos mentais que sofreu, “não sendo possível lhe atribuir qualquer diagnóstico na perícia coletiva que se desenvolverá nos autos de origem, caso mantida”. A Vale citou que já foram feitas mais de 12 mil perícias judiciais médicas nas milhares de ações judiciais.??No entanto, o desembargador não concordou com a Vale sobre acabar com a suspensão de todas as ações. Ele lembrou que a própria decisão do juiz Murilo Silvio de Abreu já prevê que qualquer pessoa atingida que mova ação individual possa decidir, em 30 dias, sobre prosseguir ou não com o processo.??Decisão não é final?Ana Paula Hupp, advogada do Instituto Guaicuy, comenta que a decisão do desembargador tratou apenas do efeito suspensivo pedido pela Vale, mas não julgou o mérito da decisão de Murilo Silvio de Abreu. “Ele suspendeu os efeitos da decisão em relação às ações que pedem dano moral pelo abalo à saúde mental, até que a decisão definitiva seja tomada. As Instituições de Justiça (IJs) ainda poderão contestar esse argumento”, afirma.??Segundo Hupp, estudos já realizados pelo Guaicuy demonstram as dificuldades das pessoas atingidas em comprovar abalos à saúde mental decorrentes do rompimento, por uma série de fatores. Ou seja, caso o pedido da Vale prevaleça na decisão final, isso será prejudicial às pessoas atingidas.??Entenda o caso?O juiz Murilo Silvio de Abreu publicou, no dia 28 de fevereiro, decisão que suspendeu as ações individuais por indenizações de pessoas atingidas pelo desastre-crime da Vale. A suspensão foi definida até que o processo de resolução (liquidação) coletiva das indenizações seja resolvido. O pedido de suspensão foi feito pelo Ministério Público Federal (MPF) em dezembro e acompanhado pela Defensoria Pública de Minas Gerais (DPE-MG).??Com a decisão, todas as ações individuais de pessoas atingidas ficaram suspensas, a não ser que o autor da ação se manifeste, em até 30 dias, dizendo que quer prosseguir com o processo. As ações em fase de cumprimento de sentença (ou seja, próximas do fim) não foram suspensas.??De acordo com o juiz Murilo Silvio de Abreu, é muito difícil para as pessoas atingidas conseguirem suas indenizações pelo meio individual. “Porque individualmente a força probatória dos atingidos face à Vale S/A é mínima ou mesmo inexistente. Ora, reconhecida a dificuldade dos atingidos em comprovar, de modo individual, os danos sofridos, o que resulta na improcedência da maior parte de suas ações, a suspensão das demandas individuais em razão do processamento da presente liquidação  coletiva mostra-se como solução necessária para garantir a efetividade da decisão parcial de mérito condenatória quanto aos direitos individuais homogêneos”, afirma.;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
68:01:00;Suspensão de ações individuais por indenizações é revista após recurso da Vale;Guaicuy;O desembargador André Leite Praça publicou decisão na segunda-feira (7) na qual concorda em partes com recurso movido pela Vale em relação às indenizações das pessoas atingidas pelo desastre-crime de Brumadinho. A mineradora solicitou na justiça que as ações individuais por indenizações não fossem suspensas, como determinou em 28 de fevereiro o juiz Murilo Silvio de Abreu.??Leite Praça determinou que as ações individuais sobre “abalo à saúde mental” e sobre “ressarcimento de despesas médicas/medicamentosas”, independentemente do estágio  processual em que se encontrem, não sejam afetadas pela ordem de suspensão. Ou seja, a partir de agora, até a decisão final do Tribunal de Justiça, essas ações seguem normalmente seu curso.??No recurso, a Vale afirmou que as ações de indenização por questões de saúde mental só podem ser individuais, não cabendo na lógica da resolução coletiva. Isso se dá, na visão da mineradora, porque cada indivíduo tem que provar sozinho os danos mentais que sofreu, “não sendo possível lhe atribuir qualquer diagnóstico na perícia coletiva que se desenvolverá nos autos de origem, caso mantida”. A Vale citou que já foram feitas mais de 12 mil perícias judiciais médicas nas milhares de ações judiciais.??No entanto, o desembargador não concordou com a Vale sobre acabar com a suspensão de todas as ações. Ele lembrou que a própria decisão do juiz Murilo Silvio de Abreu já prevê que qualquer pessoa atingida que mova ação individual possa decidir, em 30 dias, sobre prosseguir ou não com o processo.??Decisão não é final?Ana Paula Hupp, advogada do Instituto Guaicuy, comenta que a decisão do desembargador tratou apenas do efeito suspensivo pedido pela Vale, mas não julgou o mérito da decisão de Murilo Silvio de Abreu. “Ele suspendeu os efeitos da decisão em relação às ações que pedem dano moral pelo abalo à saúde mental, até que a decisão definitiva seja tomada. As Instituições de Justiça (IJs) ainda poderão contestar esse argumento”, afirma.??Segundo Hupp, estudos já realizados pelo Guaicuy demonstram as dificuldades das pessoas atingidas em comprovar abalos à saúde mental decorrentes do rompimento, por uma série de fatores. Ou seja, caso o pedido da Vale prevaleça na decisão final, isso será prejudicial às pessoas atingidas.??Entenda o caso?O juiz Murilo Silvio de Abreu publicou, no dia 28 de fevereiro, decisão que suspendeu as ações individuais por indenizações de pessoas atingidas pelo desastre-crime da Vale. A suspensão foi definida até que o processo de resolução (liquidação) coletiva das indenizações seja resolvido. O pedido de suspensão foi feito pelo Ministério Público Federal (MPF) em dezembro e acompanhado pela Defensoria Pública de Minas Gerais (DPE-MG).??Com a decisão, todas as ações individuais de pessoas atingidas ficaram suspensas, a não ser que o autor da ação se manifeste, em até 30 dias, dizendo que quer prosseguir com o processo. As ações em fase de cumprimento de sentença (ou seja, próximas do fim) não foram suspensas.??De acordo com o juiz Murilo Silvio de Abreu, é muito difícil para as pessoas atingidas conseguirem suas indenizações pelo meio individual. “Porque individualmente a força probatória dos atingidos face à Vale S/A é mínima ou mesmo inexistente. Ora, reconhecida a dificuldade dos atingidos em comprovar, de modo individual, os danos sofridos, o que resulta na improcedência da maior parte de suas ações, a suspensão das demandas individuais em razão do processamento da presente liquidação  coletiva mostra-se como solução necessária para garantir a efetividade da decisão parcial de mérito condenatória quanto aos direitos individuais homogêneos”, afirma.;7 - Indenização e PTR: 7.1 - Indenização;7 - Indenização e PTR; 7.1 - Indenização
68:02:00;Suspensão de ações individuais por indenizações é revista após recurso da Vale;Guaicuy;Leite Praça determinou que as ações individuais sobre “abalo à saúde mental” e sobre “ressarcimento de despesas médicas/medicamentosas”, independentemente do estágio  processual em que se encontrem, não sejam afetadas pela ordem de suspensão. Ou seja, a partir de agora, até a decisão final do Tribunal de Justiça, essas ações seguem normalmente seu curso.??No recurso, a Vale afirmou que as ações de indenização por questões de saúde mental só podem ser individuais, não cabendo na lógica da resolução coletiva. Isso se dá, na visão da mineradora, porque cada indivíduo tem que provar sozinho os danos mentais que sofreu, “não sendo possível lhe atribuir qualquer diagnóstico na perícia coletiva que se desenvolverá nos autos de origem, caso mantida”. A Vale citou que já foram feitas mais de 12 mil perícias judiciais médicas nas milhares de ações judiciais.??No entanto, o desembargador não concordou com a Vale sobre acabar com a suspensão de todas as ações. Ele lembrou que a própria decisão do juiz Murilo Silvio de Abreu já prevê que qualquer pessoa atingida que mova ação individual possa decidir, em 30 dias, sobre prosseguir ou não com o processo.;3 - Meio Socioeconômico: 3.3 - Impactos e Projetos de Saúde;3 - Meio Socioeconômico; 3.3 - Impactos e Projetos de Saúde
68:03:00;Suspensão de ações individuais por indenizações é revista após recurso da Vale;Guaicuy;Segundo Hupp, estudos já realizados pelo Guaicuy demonstram as dificuldades das pessoas atingidas em comprovar abalos à saúde mental decorrentes do rompimento, por uma série de fatores. Ou seja, caso o pedido da Vale prevaleça na decisão final, isso será prejudicial às pessoas atingidas.;3 - Meio Socioeconômico: 3.3 - Impactos e Projetos de Saúde;3 - Meio Socioeconômico; 3.3 - Impactos e Projetos de Saúde
69:01:00;TJMG dá voto favorável em julgamento sobre recursos para as ATIs;NACAB;Em mais um ato de luta pela reparação justa e integral, membros da Rede de Atingidos e Atingidas da Região 3 se reuniram na porta do Tribunal de Justiça de Minas Gerais (TJMG) nesta quinta, 27 de fevereiro, para manifestar a favor do fortalecimento das Assessorias Técnicas Independentes no processo de reparação. Na ocasião, os desembargadores da 19ª Ca?mara Ci?vel do TJMG avaliaram questões fundamentais como a liberação e utilização dos recursos para as ATIs e como se dará o acompanhamento dos estudos de saúde pelas assessorias.??Quatro representantes das pessoas atingidas acompanharam o julgamento, que e? o desdobramento de uma decisa?o tomada no final de 2023 pelo juiz da primeira instância, Murilo Silvio de Abreu, acatando a solicitação das Instituições de Justiça, para que os valores previstos no acordo de reparação na?o sejam utilizados em ac?o?es relacionadas ao processo. Assim, a Vale teria a obrigação de desembolsar novos valores para atividades que as ATIs ja? realizavam e que esta?o fora da execuc?a?o do Acordo Judicial, como acompanhamento das demandas emergenciais e estudos da saúde humana na Bacia do Paraopeba.??“Foi decidido que as Assessorias Técnicas Independentes têm competência para atuar tanto no âmbito do acordo quanto no âmbito do processo. Isso a gente entende que já está estabilizado no TJMG, mas a Vale pode recorrer e levar para instâncias superiores. Se estabilizou também que o acompanhamento dos estudos de saúde é feito no âmbito do processo e as ATIs não precisam se valer dos recursos do acordo para fazer esse acompanhamento” - Bráulio Santos, Defensor Público da Defensoria Pública de Minas Gerais.??“Hoje eu entendi que tivemos uma decisão favorável às nossas ATIs, mas que a mineradora ainda pode recorrer. Sem as ATIs não tem como a gente fazer nada. Nós ainda não conseguimos andar sozinhos. Precisamos desse acompanhamento durante todo o processo de reparação” - Marilei Alves, Comerciante do Shopping da Minhoca, em Caetanópolis.??A assessora jurídica da ATI Paraopeba Nacab, Daniela Resende, acompanhou o julgamento e reforçou que algumas questões ainda precisam ser esclarecidas após a leitura do acórdão. “O julgamento no TJMG definiu que existem dois planos de trabalho para as ATIs. O que ficou pendente e precisa ser analisado no acórdão são os valores relacionados ao plano de trabalho do processo. Se será o valor pleiteado pelas ATIs no momento da apresentação do plano, ou se seguirão os valores definidos com base na razão 70/30 feita pela CAMF (Coordenação Metodológica e Finalística)”, disse.??Esse racional 70/30, elaborado pela CAMF, leva em conta que 70% dos recursos destinados às ATIs são para as atividades relacionadas ao acordo e os outros 30% são destinados para as atividades ligadas ao processo.??*Essa matéria pode ser modificada após a publicação do acórdão pelo TJMG.;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
69:02:00;TJMG dá voto favorável em julgamento sobre recursos para as ATIs;NACAB;“Hoje eu entendi que tivemos uma decisão favorável às nossas ATIs, mas que a mineradora ainda pode recorrer. Sem as ATIs não tem como a gente fazer nada. Nós ainda não conseguimos andar sozinhos. Precisamos desse acompanhamento durante todo o processo de reparação” - Marilei Alves, Comerciante do Shopping da Minhoca, em Caetanópolis.;6 - Povos e Comunidades Tradicionais - PCTs;6 - Povos e Comunidades Tradicionais - PCTs;6 - Povos e Comunidades Tradicionais - PCTs
70:01:00;Travessia detalha Plano de Reparação Socioambiental de municípios atingidos pela Vale;Guaicuy;O Acordo Judicial de Reparação firmado entre a Vale e o Poder Público em 2021 busca reparar os danos causados pela mineradora ao longo da bacia do Paraopeba, Represa de Três Marias e Calha do Rio São Francisco. Faz parte dessa série de ações estipuladas pelo documento o Plano de Reparação Socioambiental, chamado também de Anexo 2.2. Ele tem entre os objetivos a Universalização do Saneamento Básico de todos os municípios que foram atravessados pelas consequências do desastre-crime.??Inicialmente, a execução deste programa ficaria a cargo da Vale. No entanto, devido à complexidade de diversas questões técnicas e jurídicas identificadas nos 26 municípios afetados ao longo da Bacia do Paraopeba, as Instituições de Justiça, o Governo de Minas Gerais e outros órgãos técnicos decidiram transformar a obrigação da Vale de realizar diretamente as ações (obrigação de “fazer”) em uma obrigação de “pagar”. Essa conversão foi oficialmente homologada em 10 de junho de 2024 pela 2ª Vara da Fazenda Pública de Belo Horizonte, em decisão assinada pelo juiz Murilo Silvio de Abreu.??Na última edição do Travessia, um boletim do Guaicuy para as pessoas atingidas das Regiões 4 e 5, você pode conferir como está a situação atual do plano, além de entender melhor o valor destinado à cada município atingido para a execução do projeto.;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
70:01:00;Travessia detalha Plano de Reparação Socioambiental de municípios atingidos pela Vale;Guaicuy;O Acordo Judicial de Reparação firmado entre a Vale e o Poder Público em 2021 busca reparar os danos causados pela mineradora ao longo da bacia do Paraopeba, Represa de Três Marias e Calha do Rio São Francisco. Faz parte dessa série de ações estipuladas pelo documento o Plano de Reparação Socioambiental, chamado também de Anexo 2.2. Ele tem entre os objetivos a Universalização do Saneamento Básico de todos os municípios que foram atravessados pelas consequências do desastre-crime.??Inicialmente, a execução deste programa ficaria a cargo da Vale. No entanto, devido à complexidade de diversas questões técnicas e jurídicas identificadas nos 26 municípios afetados ao longo da Bacia do Paraopeba, as Instituições de Justiça, o Governo de Minas Gerais e outros órgãos técnicos decidiram transformar a obrigação da Vale de realizar diretamente as ações (obrigação de “fazer”) em uma obrigação de “pagar”. Essa conversão foi oficialmente homologada em 10 de junho de 2024 pela 2ª Vara da Fazenda Pública de Belo Horizonte, em decisão assinada pelo juiz Murilo Silvio de Abreu.??Na última edição do Travessia, um boletim do Guaicuy para as pessoas atingidas das Regiões 4 e 5, você pode conferir como está a situação atual do plano, além de entender melhor o valor destinado à cada município atingido para a execução do projeto.;5 - PRSA: 5.2 - Saneamento Básico;5 - PRSA; 5.2 - Saneamento Básico
71:01:00;Vale não quer que Programa de Transferência de Renda continue;Guaicuy;Mineradora considera injusto seguir pagando auxílio às pessoas que foram atingidas pelo rompimento da barragem e não recuperaram condições de vida?No dia 3 de abril, a Vale entrou com um recurso (agravo de instrumento) contra a decisão do juiz Murilo Silvio de Abreu, que determinou a continuidade do Programa de Transferência de Renda (PTR) para as pessoas atingidas pelo rompimento da barragem de Brumadinho. A mineradora também solicitou que a decisão de primeira instância seja suspensa temporariamente para que a empresa não tenha que pagar a mais pelo PTR, como decidiu o juiz.??O recurso da Vale foi direcionado ao desembargador André Leite Praça, que usualmente trata dos temas relacionados à reparação do desastre-crime de Brumadinho. O desembargador, porém, não se considerou competente para julgar o tema e encaminhou o agravo a uma das Câmaras de Direito Privado no dia 4 de abril.??Leite Praça entende que não há relação entre esta medida judicial e as anteriores porque nenhuma das partes autoras assinou o Acordo e não há ente estatal envolvido. Ou seja, se a tutela tivesse sido pedida pelas Instituições de Justiça (IJs), ele poderia analisar. Como não foi, ele entendeu que não se trata de violação de direitos coletivos, mas de uma transação pecuniária entre instituições privadas.??As entidades que pediram a prorrogação do PTR solicitaram, então, que André Leite Praça reconsidere sua posição. Para elas, não se trata de defesa de direitos patrimoniais de particulares, mas sim questões de interesse público, o que justifica a apreciação por Leite Praça, em conexão com todas as questões de interesse coletivo relacionadas ao rompimento da barragem de Brumadinho.??O que diz a Vale no recurso??A Vale contesta a decisão do juiz Murilo Silvio de Abreu, que determinou a manutenção do pagamento do PTR nos valores anteriores à redução das parcelas. A continuidade de um auxílio emergencial é necessária, segundo o juiz, até que as pessoas atingidas retomem condições de vida semelhantes às que tinham antes do rompimento.??A Fundação Getulio Vargas (FGV), responsável pelo PTR, foi intimada a indicar em até cinco dias quais são os valores necessários para que todas as pessoas atingidas sigam recebendo o auxílio sem a redução dos pagamentos, iniciada em março.??Já a Vale foi intimada a pagar um terço do valor indicado pela FGV, em até cinco dias. Importante lembrar que, desde março de 2025, o valor dos pagamentos mensais do PTR a pessoas adultas foi reduzido pela metade, já visando o fim do programa, previsto para janeiro de 2026.??Confira abaixo os principais argumentos da mineradora?Despesas serão enormes?A Vale considera que o valor que deve ser indicado pela FGV para a manutenção do PTR é “estratosférico” e que pode resultar em despesas bilionárias e ilegais para a empresa. De acordo com a mineradora, atualmente a FGV gasta pouco mais de 100 milhões de reais por mês com os pagamentos do PTR.??PTR já foi pago?A mineradora afirma que já pagou pelo PTR ao cumprir o Acordo Judicial de Reparação, que determinou a destinação de R$4,4 bilhões para o auxílio emergencial às pessoas atingidas.??PNAB é posterior ao Acordo?A Vale ressalta que a Política Nacional de Direitos das Populações Atingidas por Barragens (PNAB), Lei nº 14.755/2023, foi promulgada depois da celebração do Acordo. O juiz Murilo Silvio de Abreu utiliza a lei como justificativa para sua decisão.??Juiz não ouviu a Vale?A mineradora reclama que Murilo Silvio de Abreu não conversou com a empresa antes de tomar a decisão??É impossível definir o que seria retomar as condições de vida?A Vale considera que a decisão do juiz é abstrata porque não define, exatamente, o que seria retomar as condições de vida “em condições equivalentes às precedentes ao rompimento da Mina Córrego do Feijão”.??Segundo a mineradora, a decisão de primeira instância, caso mantida, “traria mais um tumulto e insegurança jurídica”.??PTR não é responsabilidade da empresa que causou o rompimento?Para a Vale, sua obrigação de pagar pelo PTR já foi cumprida e o programa é responsabilidade das Instituições de Justiça (IJs) que assinaram o Acordo de Reparação.??Entidades que entraram com ação não tem legitimidade para isso?A mineradora afirma que a Associação Brasileira dos Atingidos por Grandes Empreendimentos (ABA), a Associação Comunitária do Bairro Cidade Satélite (Ascotélite) e o Instituto Esperança Maria (IEM) não podem mover tal ação, porque não assinaram o Acordo Judicial que criou o PTR.??PTR é compensatório e não emergencial?A Vale diverge da interpretação de que o PTR é um auxílio emergencial às pessoas atingidas por ela. Para a mineradora, o programa é uma compensação, uma indenização pelos danos causados.??Juiz quer forçar Vale a indenizar pessoas?A mineradora reclama que Murilo Silvio de Abreu cite que a empresa tem entrado com vários recursos para impedir o prosseguimento da resolução coletiva das indenizações individuais. A Vale também considera que o juiz quer constranger a empresa.??IJs reconhecem o fim do PTR?A Vale lembra que as IJs já afirmaram que o PTR iria ser encerrado como previsto no Acordo.??Vale não se considera responsável pelos atrasos na reparação?A mineradora afirma que as IJs têm muitas obrigações no Acordo. Cita, ainda, que de parte da empresa que causou o crime, há um avanço geral econômico do AJRI em 75%, com um avanço nas obrigações de fazer de 39% e 91% nas obrigações de pagar.??Acordo tem até dez anos para ser cumprido?A Vale comenta que já se passaram 1485 dias desde a assinatura do Acordo, 40,6% do prazo total. A mineradora afirma que está cumprindo todos os prazos e obrigações financeiras.??Região 5 não foi atingida?Mais uma vez, a Vale repete que a região do entorno da Represa de Três Marias não foi afetada pelo rompimento da barragem. “Diversos trabalhos demonstraram que os impactos na qualidade de água são decrescentes desde a fonte (confluência do ribeirão Ferro Carvão com o rio Paraopeba) em direção aos trechos mais a jusante do rio Paraopeba, até mesmo atingindo níveis de referência no reservatório UHE Retiro Baixo à montante de Três Marias. Estudos e monitoramentos realizados, incluindo os boletins do IGAM, indicaram que os parâmetros de qualidade da água do rio Paraopeba a jusante do reservatório UHE Retiro Baixo, ainda a montante do reservatório de Três Marias, estão abaixo dos limites que exigiriam restrições ao uso da água”, diz a empresa.??Contaminação e morte de peixes não tem relação com o rompimento?A mineradora reforça seu entendimento de que não há nexo causal que mostre que o rompimento da barragem causou contaminação de metais pesados em pessoas ou morte de peixes.??Afirmação de que a limpeza do rio está demorando é leviana?A Vale discorda da lentidão da dragagem do Rio Paraopeba.??Caminho para indenizações é individual?A mineradora ressalta que segue realizando acordos individuais de indenização com as pessoas atingidas e considera que a decisão que suspende as ações individuais é prejudicial à reparação.;8 - AJRI: 8.2 - Cronograma e Andamento do AJRI;8 - AJRI; 8.2 - Cronograma e Andamento do AJRI
